Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Read Count
210196,"The Gathering Storm (Crown of Stars, #5)",Kate Elliott,"Elliott, Kate",,0756401321,9780756401320,0,3.89,Daw Books,Paperback,977,2004,2000,,18/12/2015,"paperback, to-read","paperback (#232), to-read (#239)",to-read,,0
181494,"Child of Flame (Crown of Stars, #4)",Kate Elliott,"Elliott, Kate",,0756400147,9780756400149,0,3.84,Daw Books,Paperback,913,2001,2000,,18/12/2015,"paperback, to-read","paperback (#231), to-read (#238)",to-read,,0
202061,"Prince of Dogs (Crown of Stars, #2)",Kate Elliott,"Elliott, Kate",,1857237234,9781857237238,0,3.9,Orbit,Paperback,612,2003,1998,,18/12/2015,"paperback, to-read","paperback (#230), to-read (#237)",to-read,,0
202087,"The Burning Stone (Crown of Stars, #3)",Kate Elliott,"Elliott, Kate",,0886778158,9780886778156,0,3.84,Daw Books,Paperback,801,2000,1999,,18/12/2015,"paperback, to-read","paperback (#229), to-read (#236)",to-read,,0
202039,"King's Dragon (Crown of Stars, #1)",Kate Elliott,"Elliott, Kate",,0886777712,9780886777715,0,3.79,DAW Books,Paperback,623,1998,1997,,17/12/2015,paperback,paperback (#228),read,,1
106609,Catch-22,Joseph Heller,"Heller, Joseph",,0099536013,9780099536017,0,3.98,Vintage UK,Paperback,570,1994,1961,,17/12/2015,paperback,paperback (#226),read,,1
6803525,"Blood Law (Alexandra Sabian, #1)",Jeannie Holmes,"Holmes, Jeannie",,055359267X,9780553592672,0,3.45,Dell,Mass Market Paperback,400,2010,2010,,17/12/2015,to-read,to-read (#235),to-read,,0
185261,"Touched by Venom (Dragon Temple Saga, #1)",Janine Cross,"Cross, Janine",,0451460790,9780451460790,0,3.11,Roc,Paperback,384,2006,2005,,17/12/2015,paperback,paperback (#225),read,,1
185259,"Shadowed By Wings (Dragon Temple Saga, #2)",Janine Cross,"Cross, Janine",,0451461029,9780451461025,0,3.5,Roc,Paperback,384,2007,2006,,17/12/2015,paperback,paperback (#224),read,,1
185260,"Forged By Fire (Dragon Temple Saga, #3)",Janine Cross,"Cross, Janine",,0451461282,9780451461285,0,3.42,Roc Trade,Paperback,368,2007,2007,,17/12/2015,paperback,paperback (#223),read,,1
6651700,"Naamah's Kiss (Moirin Trilogy, #1)",Jacqueline Carey,"Carey, Jacqueline",,0575093587,9780575093584,0,4.11,Gollancz,Paperback,645,2010,2009,,17/12/2015,to-read,to-read (#234),to-read,,0
10750,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire,"Maguire, Gregory",Douglas Smith,0060745908,9780060745905,0,3.53,William Morrow Paperbacks,Paperback,409,2004,1995,,17/12/2015,paperback,paperback (#222),read,,1
840278,"Eon (The Way, #1)",Greg Bear,"Bear, Greg",,0812520475,9780812520477,0,3.87,Tor Science Fiction,Paperback,512,1991,1984,,17/12/2015,to-read,to-read (#231),to-read,,0
4253437,Inkdeath,Cornelia Funke,"Funke, Cornelia",,1906427097,9781906427092,0,3.94,USA Scholastic,Hardcover,699,,2007,,17/12/2015,to-read,to-read (#228),to-read,,0
71366,Inkheart,Cornelia Funke,"Funke, Cornelia",Anthea Bell,0439852706,9780439852708,0,3.88,Scholastic Chicken House,Hardcover,534,2003,2003,,17/12/2015,to-read,to-read (#227),to-read,,0
1001996,Inkspell,Cornelia Funke,"Funke, Cornelia",,1904442722,9781904442721,0,3.92,Scholastic,Hardcover,682,2005,2005,,17/12/2015,to-read,to-read (#226),to-read,,0
6421588,Hourglass,Claudia Gray,"Gray, Claudia",,0061284475,9780061284472,0,3.79,HarperTeen,Hardcover,339,2010,2010,,17/12/2015,to-read,to-read (#225),to-read,,0
2871250,Wolfsbane and Mistletoe,Charlaine Harris,"Harris, Charlaine","Toni L.P. Kelner, Donna Andrews, Simon R. Green, Dana Cameron, Kat Richardson, Alan Gordon, Carrie Vaughn, Dana Stabenow, Keri Arthur, J.A. Konrath, Patricia Briggs, Nancy Pickard, Karen Chance, Rob Thurman",0441016332,9780441016334,0,3.73,Ace Books,Hardcover,340,2008,2008,,17/12/2015,to-read,to-read (#223),to-read,,0
6600137,"Captivate (Need, #2)",Carrie Jones,"Jones, Carrie",,1599903423,9781599903422,0,3.95,Bloomsbury,Hardcover,273,2010,2010,,17/12/2015,to-read,to-read (#222),to-read,,0
4070493,"Need (Need, #1)",Carrie Jones,"Jones, Carrie",,1599903385,9781599903385,0,3.71,Bloomsbury,Hardcover,306,2008,2008,,17/12/2015,to-read,to-read (#221),to-read,,0
4971261,One Fifth Avenue,Candace Bushnell,"Bushnell, Candace",,1401341055,9781401341053,0,3.34,Hachette Books,Paperback,441,2009,2008,,17/12/2015,to-read,to-read (#220),to-read,,0
6339664,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,"Fitzpatrick, Becca",,1416989412,9781416989417,0,3.98,Simon & Schuster BFYR,Hardcover,391,2009,2009,,17/12/2015,to-read,to-read (#219),to-read,,0
6801582,"Spells (Wings, #2)",Aprilynne Pike,"Pike, Aprilynne",,0061668060,9780061668067,0,3.98,HarperTeen,Hardcover,359,2010,2009,,17/12/2015,to-read,to-read (#218),to-read,,0
614558,"Dragon Harper (Pern, #20)",Anne McCaffrey,"McCaffrey, Anne",Todd McCaffrey,0345480309,9780345480309,0,4.07,Del Rey Books,Hardcover,304,2007,2007,,17/12/2015,paperback,paperback (#220),read,,1
6296885,"The Drowning City (The Necromancer Chronicles, #1)",Amanda Downum,"Downum, Amanda",,0316069043,9780316069045,0,3.41,Orbit,Paperback,351,2009,2009,,17/12/2015,to-read,to-read (#217),to-read,,0
6134826,"Blue Moon (The Immortals, #2)",Alyson Noel,"Noel, Alyson",,0312532768,9780312532765,0,3.61,St. Martin's Griffin,Paperback,284,2009,2009,,17/12/2015,paperback,paperback (#219),read,,1
3975774,"Evermore (The Immortals, #1)",Alyson Noel,"Noel, Alyson",,031253275X,9780312532758,0,3.59,Griffin,Paperback,301,2009,2009,,17/12/2015,paperback,paperback (#218),read,,1
15559,"Morgawr (The Voyage of the Jerle Shannara, #3)",Terry Brooks,"Brooks, Terry",,0345435753,9780345435750,0,3.97,Del Rey,Mass Market Paperback,415,2003,2002,,17/12/2015,paperback,paperback (#217),read,,1
92846,"Antrax (Voyage of the Jerle Shannara, #2)",Terry Brooks,"Brooks, Terry",,0345397673,9780345397676,0,3.96,Del Rey Books,Mass Market Paperback,405,2002,2001,,17/12/2015,paperback,paperback (#216),read,,1
15560,"Ilse Witch (Voyage of the Jerle Shannara, #1)",Terry Brooks,"Brooks, Terry",,0345396553,9780345396556,0,3.96,Del Rey,Mass Market Paperback,456,2001,2000,,17/12/2015,paperback,paperback (#215),read,,1
1559902,"The Scions of Shannara (Heritage of Shannara, #1)",Terry Brooks,"Brooks, Terry",,0345356950,9780345356956,0,3.99,Del Rey,Hardcover,465,1990,1990,,17/12/2015,paperback,paperback (#211),read,,1
34914,The Druid Of Shannara,Terry Brooks,"Brooks, Terry",,0708853285,9780708853283,0,4.02,Orbit,Paperback,472,1992,1991,,17/12/2015,paperback,paperback (#212),read,,1
1444166,The Talismans of Shannara,Terry Brooks,"Brooks, Terry",,0099255413,9780099255413,0,4.02,Legend,Paperback,455,1994,1993,,17/12/2015,paperback,paperback (#214),read,,1
1444165,The Elf Queen Of Shannara,Terry Brooks,"Brooks, Terry",,0099201313,9780099201311,0,4.04,Legend,Mass Market Paperback,405,1993,1992,,17/12/2015,paperback,paperback (#213),read,,1
15564,"Witches' Brew (Magic Kingdom of Landover, #5)",Terry Brooks,"Brooks, Terry",,1841491543,9781841491547,0,3.9,Legend,Hardcover,304,2004,1995,,17/12/2015,paperback,paperback (#210),read,,1
34942,"The Tangle Box (Magic Kingdom of Landover, #4)",Terry Brooks,"Brooks, Terry",,185723586X,9781857235869,0,3.86,Orbit,Mass Market Paperback,352,2000,1994,,17/12/2015,paperback,paperback (#209),read,,1
15561,"Wizard at Large (Magic Kingdom of Landover, #3)",Terry Brooks,"Brooks, Terry",,1857231031,9781857231038,0,3.83,Orbit,Mass Market Paperback,303,,1987,,17/12/2015,paperback,paperback (#208),read,,1
92845,"The Black Unicorn (Magic Kingdom of Landover, #2)",Terry Brooks,"Brooks, Terry",,1857231082,9781857231083,0,3.77,Orbit,Mass Market Paperback,307,1999,1987,,17/12/2015,paperback,paperback (#207),read,,1
15547,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",Terry Brooks,"Brooks, Terry",,1857232569,9781857232561,0,3.88,Orbit,Mass Market Paperback,324,1992,1986,,17/12/2015,paperback,paperback (#206),read,,1
15567,"The Wishsong of Shannara (The Original Shannara Trilogy, #3)",Terry Brooks,"Brooks, Terry",,1857231325,9781857231328,0,3.98,Orbit,Paperback,512,1999,1985,,17/12/2015,paperback,paperback (#205),read,,1
1698637,The Elfstones of Shannara,Terry Brooks,"Brooks, Terry",,0708880959,9780708880951,0,3.97,Futura Publications,Paperback,636,1982,1982,,17/12/2015,paperback,paperback (#204),read,,1
15575,"The Sword of Shannara (The Original Shannara Trilogy, #1)",Terry Brooks,"Brooks, Terry",,1857231511,9781857231519,0,3.76,Orbit,Paperback,726,1999,1977,,17/12/2015,paperback,paperback (#203),read,,1
181010,The Dark Side of the Sun,Terry Pratchett,"Pratchett, Terry",,0552133264,9780552133265,0,3.57,Corgi,Paperback,235,1988,1976,,17/12/2015,paperback,paperback (#201),read,,1
34498,"The Truth (Discworld, #25; Industrial Revolution, #2)",Terry Pratchett,"Pratchett, Terry",Олександ­р Михельсон,0413771164,9780413771162,0,4.27,Bloomsbury Methuen Drama,Paperback,336,2002,2000,,17/12/2015,paperback,paperback (#197),read,,1
797191,"The Fifth Elephant (Discworld, #24)",Terry Pratchett,"Pratchett, Terry",,0552146161,9780552146166,0,4.27,Corgi,Paperback,460,2000,1999,,17/12/2015,paperback,paperback (#196),read,,1
149839,"Carpe Jugulum (Discworld, #23)",Terry Pratchett,"Pratchett, Terry",,0552146153,9780552146159,0,4.15,Corgi,Paperback,425,1999,1998,,17/12/2015,paperback,paperback (#195),read,,1
833429,"The Last Continent (Discworld, #22)",Terry Pratchett,"Pratchett, Terry",,0552146145,9780552146142,0,4,Corgi,Paperback,412,1999,1998,,17/12/2015,paperback,paperback (#194),read,,1
833436,"Jingo (Discworld, #21)",Terry Pratchett,"Pratchett, Terry",,,,0,4.14,Corgi,Paperback,414,1998,1997,,17/12/2015,paperback,paperback (#193),read,,1
386368,"Interesting Times (Discworld, #17)",Terry Pratchett,"Pratchett, Terry",,,,0,4.17,Corgi,Mass Market Paperback,352,1995,1994,,17/12/2015,paperback,paperback (#191),read,,1
833425,"Men at Arms (Discworld, #15)",Terry Pratchett,"Pratchett, Terry",,0552140287,9780552140287,0,4.38,Corgi,Paperback,381,1994,1993,,17/12/2015,paperback,paperback (#189),read,,1
386374,"Small Gods (Discworld, #13)",Terry Pratchett,"Pratchett, Terry",,,,0,4.29,Corgi,Paperback,384,1993,1992,,17/12/2015,paperback,paperback (#187),read,,1
833427,"Witches Abroad (Discworld, #12)",Terry Pratchett,"Pratchett, Terry",,0552134651,9780552134651,0,4.22,Corgi ,Paperback,288,1998,1991,,17/12/2015,paperback,paperback (#186),read,,1
618221,"Moving Pictures (Discworld, #10)",Terry Pratchett,"Pratchett, Terry",,0552134635,9780552134637,0,3.93,Corgi,Paperback,332,1991,1990,,17/12/2015,paperback,paperback (#184),read,,1
386373,"Pyramids (Discworld, #7)",Terry Pratchett,"Pratchett, Terry",,0552134619,9780552134613,0,3.9,Corgi,Paperback,380,1990,1989,,17/12/2015,paperback,paperback (#181),read,,1
618207,"Sourcery (Discworld, #5)",Terry Pratchett,"Pratchett, Terry",,,,0,3.89,Corgi,Paperback,270,1989,1988,,17/12/2015,paperback,paperback (#180),read,,1
833422,"Equal Rites (Discworld, #3)",Terry Pratchett,"Pratchett, Terry",,0552131059,9780552131056,0,4.02,Corgi,Mass Market Paperback,283,1987,1987,,17/12/2015,paperback,paperback (#178),read,,1
601239,"The Light Fantastic (Discworld, #2)",Terry Pratchett,"Pratchett, Terry",,0552128481,9780552128483,0,3.97,Corgi,Mass Market Paperback,285,1986,1986,,17/12/2015,paperback,paperback (#177),read,,1
601238,"The Colour of Magic (Discworld, #1)",Terry Pratchett,"Pratchett, Terry",,0552124753,9780552124751,0,3.99,Corgi,Mass Market Paperback,285,1985,1983,,17/12/2015,paperback,paperback (#176),read,,1
386282,Good Omens,Terry Pratchett,"Pratchett, Terry",Neil Gaiman,,,0,4.25,Corgi,Paperback,383,1996,1990,,17/12/2015,paperback,paperback (#175),read,,1
27824418,"The Soulkeepers: Books 1-6 (The Souldkeepers, #1-6)",G.P. Ching,"Ching, G.P.",,,,0,4.46,Carpe Luna Publishing,Kindle Edition,,2015,,,6/12/2015,to-read,to-read (#212),to-read,,0
47905,"The Keeping Place (The Obernewtyn Chronicles, #4)",Isobelle Carmody,"Carmody, Isobelle",,0140295798,9780140295795,3,4.09,Penguin Books,Paperback,754,2000,1999,5/12/2015,27/11/2015,paperback,paperback (#121),read,,1
16131815,"Dark Light (Dark Light, #1)",S.L. Jennings,"Jennings, S.L.",,,,0,3.96,Amazon Digital Services,Kindle Edition,346,2013,2012,,2/12/2015,"ebook, to-read","ebook (#213), to-read (#211)",to-read,,0
18888139,"True-Life Adventure (Paul MacDonald, #1)",Julie Smith,"Smith, Julie",,,,0,3.69,booksBnimble Mysteries Thrillers and Suspense,Kindle Edition,249,2013,1985,,2/12/2015,"ebook, to-read","ebook (#212), to-read (#210)",to-read,,0
23601034,Death of a Dapper Snowman (Stormy Day Mystery #1),Angela Pepper,"Pepper, Angela",,,,0,3.87,Jeffrey Blue Press,Kindle Edition,358,2014,2014,,2/12/2015,"ebook, to-read","ebook (#211), to-read (#209)",to-read,,0
20555672,The Kiss: An Anthology of Love and Other Close Encounters,C.A. Newsome,"Newsome, C.A.","Jacques Antoine, Traci Tyne Hilton, George Wier, Brandon Hale, Suzie O'Connell, Saxon Andrew, Kate Aaron, Colleen Hoover",,,0,3.91,Raptor Retreat Press,Kindle Edition,400,2014,2014,,2/12/2015,"ebook, to-read","ebook (#210), to-read (#208)",to-read,,0
18455548,"Fashionably Dead (Hot Damned, #1)",Robyn Peterman,"Peterman, Robyn",,,,0,3.99,,Kindle Edition,323,2013,2013,,2/12/2015,"ebook, to-read","ebook (#209), to-read (#207)",to-read,,0
11663719,"Blood Faerie (Caledonia Fae, #1)",India Drummond,"Drummond, India",,,,0,3.7,Trindlemoss Publishing,Kindle Edition,263,2011,2011,,2/12/2015,"ebook, to-read","ebook (#208), to-read (#206)",to-read,,0
17457907,"Mindspeak (Mindspeak, #1)",Heather Sunseri,"Sunseri, Heather",,,,0,3.76,Sun Publishing,Kindle Edition,398,2013,2013,,2/12/2015,"ebook, to-read","ebook (#207), to-read (#205)",to-read,,0
25633837,Shades of Doon (Doon #3),Carey Corp,"Corp, Carey",Lorie Langdon,,,0,4.18,Blink,Kindle Edition,347,2015,2015,,2/12/2015,"ebook, to-read","ebook (#206), to-read (#204)",to-read,,0
11060160,The Help,Kathryn Stockett,"Stockett, Kathryn",,,,4,4.46,,Kindle Edition,476,2009,2009,,19/08/2014,paperback,paperback (#174),read,,1
23166769,Life Lessons From Lucy,Charles M. Schulz,"Schulz, Charles M.",,,9781782113119,4,4.12,Canongate,Hardcover,80,2014,2014,21/11/2014,21/11/2014,hardcover,hardcover (#9),read,,1
3950967,The Tales of Beedle the Bard,J.K. Rowling,"Rowling, J.K.",,0747599874,9780747599876,4,4.08,Bloomsbury,Hardcover,109,2008,2007,,19/08/2014,hardcover,hardcover (#8),read,,1
20502469,The Wild Side: Urban Fantasy with an Erotic Edge,Mark L. Van Name,"Name, Mark L. Van","Caitlin Kittredge, Dana Cameron, Toni L.P. Kelner, Tanya Huff",,,0,3.25,Baen Books,Kindle Edition,400,2011,2011,,19/08/2014,"to-read, ebook","to-read (#30), ebook (#205)",to-read,,0
21531761,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,,,0,4.16,John Murray,Kindle Edition,336,2014,2014,,28/11/2015,"to-read, ebook","to-read (#200), ebook (#204)",to-read,,0
27809810,Hurry Up And Meditate: Your Starter Kit For Inner Peace And Better Health,David Michie,"Michie, David",,,9781741754476,0,3.73,Allen  & Unwin,Paperback,158,2008,2008,,27/11/2015,"to-read, paperback","to-read (#197), paperback (#173)",to-read,,0
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,"Mead, Richelle",,1595142509,9781595142504,3,4.36,Penguin Razorbill,Hardcover,489,2010,2010,11/06/2015,19/08/2014,paperback,paperback (#172),read,,1
2754510,Storm Born (Dark Swan #1),Richelle Mead,"Mead, Richelle",,1420100963,9781420100969,4,3.9,Zebra,Mass Market Paperback,361,2008,2008,,19/08/2014,paperback,paperback (#171),read,,1
10591066,"Iron Crowned (Dark Swan, #3)",Richelle Mead,"Mead, Richelle",,,,4,4.06,Zebra Books,Kindle Edition,385,2011,2011,,19/08/2014,paperback,paperback (#170),read,,1
17131857,Witchblade: Demon Reborn,José Luís,"Luís, José",Ande Parks,1606903985,9781606903988,0,2.72,Dynamite Entertainment,Paperback,112,2013,2013,,6/09/2014,"to-read, paperback","to-read (#68), paperback (#169)",to-read,,0
25117505,The Powerless Series: Complete 5-Book Set,Jason Letts,"Letts, Jason",,,,0,3.79,,Kindle Edition,,2015,2015,,12/04/2015,"to-read, ebook","to-read (#166), ebook (#203)",to-read,,0
23453952,HEROES Urban Fantasy and Super Powers Bundle #2,Autumn Kalquist,"Kalquist, Autumn","Ernie Lindsey, Annie Bellet, Nicolas Wilson, Madeline Freeman, S.M. Reine, Michelle Read, Elle Casey, V.M. Black, Lindsay Buroker, A.P. Kensey",,,0,3.81,,Kindle Edition,,,2014,,11/02/2015,"to-read, ebook","to-read (#145), ebook (#202)",to-read,,0
16414497,"Lullaby (Watersong, #2)",Amanda Hocking,"Hocking, Amanda",,1447205731,9781447205739,0,3.86,Tor,Paperback,292,2012,2012,,3/01/2014,"to-read, paperback","to-read (#8), paperback (#168)",to-read,,0
140098,Many Bloody Returns,Charlaine Harris,"Harris, Charlaine","Toni L.P. Kelner, Christopher Golden, Bill Crider, Kelley Armstrong, Jim Butcher, P.N. Elrod, Rachel Caine, Jeanne C. Stein, Tanya Huff, Carolyn Haines, Tate Hallaway, Elaine Viets",0441015220,9780441015221,0,3.73,Ace,Hardcover,355,2007,2007,,6/05/2015,"to-read, hardcover","to-read (#170), hardcover (#7)",to-read,,0
11402352,"The Aurora Teagarden Mysteries: Omnibus 2 (Aurora Teagarden Mysteries, #5-8)",Charlaine Harris,"Harris, Charlaine",,,,3,4.09,,Kindle Edition,,2011,2011,,19/08/2014,hardcover,hardcover (#6),read,,1
7602227,"The Aurora Teagarden Mysteries: Omnibus 1 (Aurora Teagarden, #1-4)",Charlaine Harris,"Harris, Charlaine",,0575096462,9780575096462,3,4.05,Gollancz,Hardcover,688,2010,2010,,19/08/2014,hardcover,hardcover (#5),read,,1
18134171,Weird Detectives: Recent Investigations,Paula Guran,"Guran, Paula","Patricia Briggs, Jim Butcher, Neil Gaiman, Simon R. Green, Charlaine Harris, Tanya Huff, Faith Hunter, Caitlín R. Kiernan, Joe R. Lansdale, Jonathan Maberry, Carrie Vaughn, Ilsa J. Bick, Bradley Denton, Elizabeth Bear, Lillian Stewart Carl, P.N. Elrod, Richard Bowes, Sarah Monette, Justin Gustainis, Dana Cameron, William Meikle, Richard Parks, Simon Clark",,,0,3.68,Prime Books,Kindle Edition,480,2013,2013,13/10/2013,19/08/2014,ebook,ebook (#201),read,,1
13433636,"Witches Under Way (WitchLight Trilogy, #2)",Debora Geary,"Geary, Debora",,,,0,4.36,Fireweed Publishing,Kindle Edition,419,2012,2012,,19/08/2014,"to-read, ebook","to-read (#35), ebook (#200)",to-read,,0
1785215,A to Z of Knitting: The Ultimate Guide for the Beginner to Advanced Knitter,Sue Gardner,"Gardner, Sue",,1564777847,9781564777843,0,4.1,Martingale and Company,Hardcover,152,2007,2007,,3/01/2014,hardcover,hardcover (#4),read,,1
19094147,"Interworld (Interworld, #1)",Neil Gaiman,"Gaiman, Neil",Michael Reaves,,,0,3.53,HarperCollinsChildren’sBooks,Kindle Edition,289,2013,2007,23/03/2015,19/08/2014,ebook,ebook (#199),read,,1
17737996,"The Accidental Demon Slayer (Demon Slayer, #1)",Angie Fox,"Fox, Angie",,,,0,3.64,Angie Fox,Kindle Edition,314,2013,2008,,21/05/2015,"to-read, ebook","to-read (#180), ebook (#198)",to-read,,0
18730327,"The Heist (Fox and O'Hare, #1)",Janet Evanovich,"Evanovich, Janet",Lee Goldberg,034554305X,9780345543059,0,3.8,Bantam,Paperback,372,2014,2013,,6/05/2015,"to-read, paperback","to-read (#173), paperback (#165)",to-read,,0
14058669,"Deadly Sting (Elemental Assassin, #8)",Jennifer Estep,"Estep, Jennifer",,1451688997,9781451688993,0,4.14,Pocket Books,Mass Market Paperback,369,2013,2013,,19/08/2014,"to-read, paperback","to-read (#13), paperback (#164)",to-read,,0
16130369,"Heart of Venom (Elemental Assassin, #9)",Jennifer Estep,"Estep, Jennifer",,1451689004,9781451689006,0,4.19,Pocket Books,Mass Market Paperback,354,2013,2013,,19/08/2014,"to-read, paperback","to-read (#14), paperback (#163)",to-read,,0
17571671,"The Spider (Elemental Assassin, #10)",Jennifer Estep,"Estep, Jennifer",,1451689012,9781451689013,0,4.05,Pocket Books,Mass Market Paperback,381,2013,2013,,19/08/2014,"to-read, paperback","to-read (#15), paperback (#162)",to-read,,0
18775141,"Poison Promise (Elemental Assassin, #11)",Jennifer Estep,"Estep, Jennifer",,1476771502,9781476771502,0,4.17,Pocket Books,Mass Market Paperback,389,2014,2014,,19/08/2014,"to-read, paperback","to-read (#16), paperback (#161)",to-read,,0
21284065,"The Wishing Spell (The Land of Stories, #1)",Chris Colfer,"Colfer, Chris",,1907411755,9781907411755,0,4.22,"Little, Brown Book Group",Paperback,448,2013,2012,,19/08/2014,"to-read, hardcover","to-read (#12), hardcover (#1)",to-read,,0
